sex;age;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060;2061;2062;2063;2064;2065;2066;2067;2068;2069;2070;2071;2072;2073;2074;2075;2076;2077;2078;2079;2080;2081;2082;2083;2084;2085;2086;2087;2088;2089;2090;2091;2092;2093;2094;2095;2096;2097;2098;2099;2100;2101;2102;2103;2104;2105;2106;2107;2108;2109;2110;2111;2112;2113;2114;2115;2116;2117;2118;2119
2;5;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2;6;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2;7;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2;8;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2;9;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2;10;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2;11;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2;12;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2;13;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2;14;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2;15;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2;16;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2;17;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2;18;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2;19;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
1;20;19.1418;19.1418;19.1418;19.1418;19.1418;19.1418;19.1418;19.1418;19.1418;19.1418;19.1418;19.1418;19.1418;19.1418;19.1418;19.1418;19.1418;19.1418;19.1418;19.1418;19.1418;19.225;19.3083;19.3915;19.4747;19.5579;19.6412;19.7244;19.8076;19.8908;19.974;20.0573;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405;20.1405
1;21;19.3346;19.3346;19.3346;19.3346;19.3346;19.3346;19.3346;19.3346;19.3346;19.3346;19.3346;19.3346;19.3346;19.3346;19.3346;19.3346;19.3346;19.3346;19.3346;19.3346;19.3346;19.4178;19.5011;19.5843;19.6675;19.7507;19.834;19.9172;20.0004;20.0836;20.1668;20.2501;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333;20.3333
1;22;19.5264;19.5264;19.5264;19.5264;19.5264;19.5264;19.5264;19.5264;19.5264;19.5264;19.5264;19.5264;19.5264;19.5264;19.5264;19.5264;19.5264;19.5264;19.5264;19.5264;19.5264;19.6096;19.6929;19.7761;19.8593;19.9425;20.0257;20.109;20.1922;20.2754;20.3586;20.4419;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251;20.5251
1;23;19.7155;19.7155;19.7155;19.7155;19.7155;19.7155;19.7155;19.7155;19.7155;19.7155;19.7155;19.7155;19.7155;19.7155;19.7155;19.7155;19.7155;19.7155;19.7155;19.7155;19.7155;19.7987;19.8819;19.9651;20.0484;20.1316;20.2148;20.298;20.3812;20.4645;20.5477;20.6309;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141;20.7141
1;24;19.8992;19.8992;19.8992;19.8992;19.8992;19.8992;19.8992;19.8992;19.8992;19.8992;19.8992;19.8992;19.8992;19.8992;19.8992;19.8992;19.8992;19.8992;19.8992;19.8992;19.8992;19.9824;20.0657;20.1489;20.2321;20.3153;20.3985;20.4818;20.565;20.6482;20.7314;20.8147;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979;20.8979
1;25;20.0743;20.0743;20.0743;20.0743;20.0743;20.0743;20.0743;20.0743;20.0743;20.0743;20.0743;20.0743;20.0743;20.0743;20.0743;20.0743;20.0743;20.0743;20.0743;20.0743;20.0743;20.1575;20.2407;20.324;20.4072;20.4904;20.5736;20.6569;20.7401;20.8233;20.9065;20.9897;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073;21.073
1;26;20.2366;20.2366;20.2366;20.2366;20.2366;20.2366;20.2366;20.2366;20.2366;20.2366;20.2366;20.2366;20.2366;20.2366;20.2366;20.2366;20.2366;20.2366;20.2366;20.2366;20.2366;20.3198;20.403;20.4863;20.5695;20.6527;20.7359;20.8192;20.9024;20.9856;21.0688;21.152;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353;21.2353
1;27;20.3813;20.3813;20.3813;20.3813;20.3813;20.3813;20.3813;20.3813;20.3813;20.3813;20.3813;20.3813;20.3813;20.3813;20.3813;20.3813;20.3813;20.3813;20.3813;20.3813;20.3813;20.4645;20.5478;20.631;20.7142;20.7974;20.8806;20.9639;21.0471;21.1303;21.2135;21.2968;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38;21.38
1;28;20.5031;20.5031;20.5031;20.5031;20.5031;20.5031;20.5031;20.5031;20.5031;20.5031;20.5031;20.5031;20.5031;20.5031;20.5031;20.5031;20.5031;20.5031;20.5031;20.5031;20.5031;20.5863;20.6696;20.7528;20.836;20.9192;21.0024;21.0857;21.1689;21.2521;21.3353;21.4186;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018;21.5018
